source_id,source_type,cartesian_y,cartesian_x
AGN_38,AGN,79.0,41.0
AGN_395,AGN,118.0,57.0
AGN_955,AGN,55.0,20.0
AGN_1167,AGN,71.0,65.0
AGN_1224,AGN,15.0,116.0
AGN_2152,AGN,87.0,119.0
AGN_2231,AGN,81.0,47.0
AGN_2436,AGN,112.0,87.0
AGN_2774,AGN,66.0,23.0
AGN_2860,AGN,2.0,86.0
AGN_3906,AGN,83.0,57.0
AGN_3989,AGN,20.0,78.0
AGN_4141,AGN,124.0,105.0
AGN_4149,AGN,11.0,57.0
AGN_4552,AGN,63.0,101.0
AGN_5165,AGN,81.0,39.0
AGN_5605,AGN,12.0,94.0
AGN_5929,AGN,93.0,86.0
AGN_6332,AGN,107.0,88.0
AGN_6436,AGN,50.0,89.0
AGN_6965,AGN,65.0,1.0
