source_id,source_type,cartesian_y,cartesian_x
AGN_71,AGN,24.0,115.0
AGN_87,AGN,5.0,103.0
AGN_552,AGN,115.0,5.0
AGN_845,AGN,19.0,14.0
AGN_868,AGN,98.0,46.0
AGN_929,AGN,63.0,29.0
AGN_1120,AGN,87.0,94.0
AGN_1364,AGN,105.0,31.0
AGN_1469,AGN,63.0,32.0
AGN_1843,AGN,121.0,13.0
AGN_2834,AGN,117.0,20.0
AGN_2883,AGN,6.0,83.0
AGN_3090,AGN,1.0,99.0
AGN_3246,AGN,30.0,18.0
AGN_3452,AGN,9.0,125.0
AGN_3764,AGN,14.0,5.0
AGN_3894,AGN,93.0,74.0
AGN_3967,AGN,68.0,29.0
AGN_4070,AGN,67.0,22.0
AGN_4142,AGN,112.0,52.0
AGN_4600,AGN,121.0,90.0
AGN_4644,AGN,73.0,3.0
AGN_6117,AGN,51.0,75.0
AGN_6629,AGN,83.0,9.0
AGN_6917,AGN,124.0,70.0
