source_id,source_type,cartesian_y,cartesian_x
AGN_394,AGN,6.0,14.0
AGN_657,AGN,116.0,61.0
AGN_1609,AGN,75.0,100.0
AGN_1868,AGN,127.0,17.0
AGN_1933,AGN,32.0,110.0
AGN_4644,AGN,108.0,40.0
AGN_4765,AGN,27.0,40.0
AGN_5084,AGN,1.0,101.0
AGN_6004,AGN,26.0,50.0
AGN_6081,AGN,11.0,38.0
AGN_6158,AGN,124.0,111.0
AGN_6488,AGN,112.0,60.0
AGN_6661,AGN,30.0,102.0
AGN_6721,AGN,35.0,24.0
AGN_7219,AGN,70.0,100.0
AGN_7237,AGN,97.0,110.0
AGN_7419,AGN,125.0,30.0
AGN_7485,AGN,1.0,86.0
AGN_7499,AGN,67.0,119.0
AGN_7610,AGN,23.0,8.0
AGN_7631,AGN,58.0,101.0
