source_id,source_type,cartesian_y,cartesian_x
AGN_134,AGN,30.0,69.0
AGN_263,AGN,65.0,24.0
AGN_847,AGN,24.0,59.0
AGN_924,AGN,42.0,19.0
AGN_945,AGN,89.0,2.0
AGN_1406,AGN,82.0,61.0
AGN_3449,AGN,55.0,62.0
AGN_3535,AGN,25.0,124.0
AGN_3639,AGN,41.0,29.0
AGN_3888,AGN,79.0,104.0
AGN_4046,AGN,4.0,34.0
AGN_4272,AGN,73.0,39.0
AGN_4547,AGN,86.0,58.0
AGN_5038,AGN,121.0,100.0
AGN_5265,AGN,35.0,82.0
AGN_5338,AGN,68.0,110.0
AGN_6068,AGN,49.0,26.0
AGN_6269,AGN,110.0,60.0
PSR_18,PSR,126.0,28.0
PSR_128,PSR,117.0,100.0
