source_id,source_type,cartesian_y,cartesian_x
AGN_605,AGN,96.0,77.0
AGN_640,AGN,37.0,97.0
AGN_1144,AGN,41.0,68.0
AGN_1481,AGN,83.0,31.0
AGN_1816,AGN,5.0,66.0
AGN_2130,AGN,124.0,83.0
AGN_2687,AGN,101.0,74.0
AGN_2739,AGN,47.0,29.0
AGN_3476,AGN,115.0,17.0
AGN_4201,AGN,50.0,100.0
AGN_4251,AGN,37.0,92.0
AGN_4287,AGN,15.0,91.0
AGN_4473,AGN,126.0,127.0
AGN_4759,AGN,79.0,36.0
AGN_5016,AGN,65.0,43.0
AGN_5405,AGN,116.0,55.0
AGN_5451,AGN,117.0,121.0
AGN_5566,AGN,102.0,21.0
AGN_6196,AGN,48.0,88.0
AGN_7232,AGN,37.0,4.0
AGN_7364,AGN,82.0,29.0
AGN_7490,AGN,15.0,64.0
