source_id,source_type,cartesian_y,cartesian_x
AGN_578,AGN,56.0,41.0
AGN_788,AGN,38.0,37.0
AGN_1182,AGN,38.0,9.0
AGN_1183,AGN,19.0,50.0
AGN_1597,AGN,25.0,18.0
AGN_2487,AGN,29.0,39.0
AGN_2620,AGN,42.0,50.0
AGN_2625,AGN,53.0,9.0
AGN_2820,AGN,22.0,43.0
AGN_3869,AGN,37.0,20.0
AGN_3875,AGN,13.0,58.0
AGN_4180,AGN,19.0,37.0
AGN_4252,AGN,25.0,3.0
AGN_5103,AGN,10.0,20.0
AGN_5916,AGN,1.0,2.0
AGN_5975,AGN,1.0,30.0
AGN_6221,AGN,9.0,44.0
AGN_6449,AGN,44.0,40.0
AGN_6469,AGN,13.0,27.0
AGN_6490,AGN,32.0,52.0
AGN_6831,AGN,50.0,15.0
AGN_6842,AGN,41.0,8.0
