source_id,source_type,cartesian_y,cartesian_x
AGN_190,AGN,126.0,87.0
AGN_608,AGN,51.0,121.0
AGN_802,AGN,27.0,69.0
AGN_961,AGN,86.0,45.0
AGN_1160,AGN,123.0,59.0
AGN_1254,AGN,18.0,64.0
AGN_1576,AGN,96.0,108.0
AGN_1593,AGN,62.0,127.0
AGN_1850,AGN,79.0,57.0
AGN_3310,AGN,82.0,96.0
AGN_4068,AGN,18.0,88.0
AGN_4322,AGN,88.0,60.0
AGN_4615,AGN,2.0,71.0
AGN_4622,AGN,31.0,112.0
AGN_5104,AGN,115.0,20.0
AGN_5652,AGN,64.0,62.0
AGN_5681,AGN,87.0,78.0
AGN_5855,AGN,44.0,83.0
AGN_6086,AGN,126.0,99.0
AGN_6146,AGN,80.0,55.0
AGN_6197,AGN,49.0,14.0
AGN_6278,AGN,109.0,23.0
AGN_6407,AGN,61.0,64.0
AGN_6495,AGN,116.0,84.0
