source_id,source_type,cartesian_y,cartesian_x
AGN_141,AGN,10.0,13.0
AGN_211,AGN,10.0,36.0
AGN_601,AGN,16.0,40.0
AGN_711,AGN,25.0,26.0
AGN_1173,AGN,38.0,12.0
AGN_1355,AGN,44.0,36.0
AGN_1364,AGN,46.0,0.0
AGN_1539,AGN,49.0,56.0
AGN_1994,AGN,27.0,57.0
AGN_2363,AGN,41.0,56.0
AGN_2486,AGN,19.0,11.0
AGN_2542,AGN,49.0,24.0
AGN_4006,AGN,34.0,17.0
AGN_4104,AGN,31.0,5.0
AGN_4585,AGN,19.0,0.0
AGN_4805,AGN,58.0,60.0
AGN_4842,AGN,36.0,12.0
AGN_5700,AGN,12.0,8.0
AGN_5751,AGN,29.0,55.0
AGN_5992,AGN,10.0,54.0
AGN_6245,AGN,16.0,24.0
AGN_6570,AGN,42.0,49.0
AGN_6971,AGN,61.0,32.0
AGN_7554,AGN,30.0,26.0
