source_id,source_type,cartesian_y,cartesian_x
AGN_379,AGN,72.0,52.0
AGN_1422,AGN,3.0,61.0
AGN_1646,AGN,118.0,69.0
AGN_1699,AGN,8.0,66.0
AGN_2472,AGN,70.0,97.0
AGN_2610,AGN,56.0,125.0
AGN_2831,AGN,73.0,41.0
AGN_3179,AGN,56.0,77.0
AGN_3278,AGN,10.0,5.0
AGN_3520,AGN,82.0,123.0
AGN_3580,AGN,10.0,82.0
AGN_3693,AGN,1.0,125.0
AGN_4559,AGN,126.0,78.0
AGN_5031,AGN,101.0,78.0
AGN_5119,AGN,53.0,124.0
AGN_5443,AGN,32.0,26.0
AGN_6071,AGN,8.0,119.0
AGN_6126,AGN,74.0,56.0
AGN_6141,AGN,4.0,33.0
AGN_6407,AGN,81.0,88.0
AGN_6887,AGN,8.0,82.0
AGN_6896,AGN,68.0,55.0
AGN_7417,AGN,120.0,127.0
AGN_7491,AGN,87.0,56.0
