source_id,source_type,cartesian_y,cartesian_x
AGN_63,AGN,52.0,11.0
AGN_263,AGN,43.0,56.0
AGN_327,AGN,33.0,7.0
AGN_750,AGN,4.0,14.0
AGN_840,AGN,37.0,6.0
AGN_1211,AGN,6.0,14.0
AGN_1428,AGN,8.0,8.0
AGN_1632,AGN,55.0,43.0
AGN_1693,AGN,63.0,32.0
AGN_2175,AGN,44.0,31.0
AGN_2306,AGN,4.0,34.0
AGN_2650,AGN,54.0,6.0
AGN_2810,AGN,59.0,29.0
AGN_4449,AGN,46.0,42.0
AGN_4602,AGN,24.0,4.0
AGN_4823,AGN,58.0,28.0
AGN_4828,AGN,28.0,61.0
AGN_5152,AGN,31.0,48.0
AGN_5604,AGN,26.0,36.0
AGN_5876,AGN,22.0,3.0
AGN_6779,AGN,11.0,32.0
AGN_7021,AGN,3.0,58.0
