source_id,source_type,cartesian_y,cartesian_x
AGN_298,AGN,73.0,80.0
AGN_547,AGN,84.0,67.0
AGN_847,AGN,16.0,75.0
AGN_858,AGN,115.0,23.0
AGN_1087,AGN,125.0,75.0
AGN_1456,AGN,63.0,69.0
AGN_1517,AGN,127.0,72.0
AGN_1785,AGN,86.0,127.0
AGN_1999,AGN,35.0,41.0
AGN_2031,AGN,93.0,106.0
AGN_2093,AGN,63.0,92.0
AGN_2200,AGN,44.0,97.0
AGN_3307,AGN,1.0,10.0
AGN_3561,AGN,5.0,98.0
AGN_3625,AGN,15.0,81.0
AGN_3685,AGN,119.0,43.0
AGN_4021,AGN,45.0,60.0
AGN_4024,AGN,115.0,96.0
AGN_4502,AGN,30.0,84.0
AGN_4705,AGN,104.0,100.0
AGN_4911,AGN,113.0,15.0
AGN_4975,AGN,49.0,53.0
AGN_5004,AGN,78.0,11.0
AGN_6132,AGN,89.0,26.0
