source_id,source_type,cartesian_y,cartesian_x
AGN_117,AGN,87.0,62.0
AGN_190,AGN,104.0,45.0
AGN_596,AGN,84.0,127.0
AGN_803,AGN,105.0,34.0
AGN_905,AGN,51.0,112.0
AGN_922,AGN,20.0,19.0
AGN_1150,AGN,92.0,61.0
AGN_1190,AGN,92.0,55.0
AGN_1497,AGN,50.0,60.0
AGN_2786,AGN,1.0,52.0
AGN_2850,AGN,66.0,89.0
AGN_3037,AGN,21.0,77.0
AGN_3108,AGN,45.0,106.0
AGN_3295,AGN,9.0,33.0
AGN_3462,AGN,19.0,50.0
AGN_5068,AGN,32.0,69.0
AGN_5402,AGN,114.0,103.0
AGN_6105,AGN,101.0,62.0
AGN_6199,AGN,87.0,82.0
AGN_6290,AGN,17.0,55.0
AGN_6292,AGN,63.0,18.0
AGN_6351,AGN,47.0,33.0
AGN_6439,AGN,83.0,39.0
