source_id,source_type,cartesian_y,cartesian_x
AGN_130,AGN,63.0,116.0
AGN_248,AGN,28.0,98.0
AGN_669,AGN,109.0,8.0
AGN_944,AGN,39.0,47.0
AGN_1534,AGN,11.0,114.0
AGN_1744,AGN,70.0,75.0
AGN_2331,AGN,124.0,2.0
AGN_2543,AGN,104.0,76.0
AGN_3236,AGN,109.0,42.0
AGN_3853,AGN,77.0,12.0
AGN_4391,AGN,66.0,100.0
AGN_4633,AGN,97.0,35.0
AGN_4816,AGN,39.0,3.0
AGN_4870,AGN,65.0,13.0
AGN_5465,AGN,26.0,97.0
AGN_5490,AGN,91.0,41.0
AGN_5509,AGN,51.0,80.0
AGN_6136,AGN,99.0,45.0
AGN_6366,AGN,103.0,52.0
AGN_6604,AGN,92.0,89.0
AGN_6631,AGN,113.0,107.0
