source_id,source_type,cartesian_y,cartesian_x
AGN_197,AGN,56.0,59.0
AGN_554,AGN,18.0,32.0
AGN_1068,AGN,39.0,60.0
AGN_1192,AGN,57.0,26.0
AGN_1377,AGN,12.0,7.0
AGN_1432,AGN,22.0,15.0
AGN_1714,AGN,45.0,19.0
AGN_1720,AGN,55.0,16.0
AGN_1721,AGN,33.0,14.0
AGN_2054,AGN,34.0,11.0
AGN_2542,AGN,63.0,60.0
AGN_2631,AGN,14.0,6.0
AGN_3376,AGN,59.0,42.0
AGN_3495,AGN,28.0,39.0
AGN_4089,AGN,10.0,54.0
AGN_4426,AGN,2.0,58.0
AGN_4552,AGN,40.0,6.0
AGN_4702,AGN,11.0,63.0
AGN_5096,AGN,59.0,28.0
AGN_5257,AGN,24.0,14.0
AGN_6405,AGN,49.0,47.0
AGN_6667,AGN,10.0,5.0
AGN_7708,AGN,27.0,27.0
