source_id,source_type,cartesian_y,cartesian_x
AGN_157,AGN,61.0,87.0
AGN_455,AGN,86.0,77.0
AGN_1054,AGN,124.0,107.0
AGN_1059,AGN,70.0,98.0
AGN_1672,AGN,82.0,111.0
AGN_1827,AGN,85.0,124.0
AGN_2313,AGN,126.0,95.0
AGN_2366,AGN,79.0,101.0
AGN_2737,AGN,61.0,80.0
AGN_3091,AGN,55.0,68.0
AGN_3570,AGN,25.0,46.0
AGN_4049,AGN,97.0,14.0
AGN_4887,AGN,3.0,68.0
AGN_4908,AGN,59.0,10.0
AGN_5177,AGN,93.0,4.0
AGN_5941,AGN,81.0,8.0
AGN_6463,AGN,48.0,40.0
PSR_29,PSR,8.0,108.0
PSR_42,PSR,9.0,23.0
PSR_109,PSR,12.0,4.0
