source_id,source_type,cartesian_y,cartesian_x
AGN_407,AGN,34.0,65.0
AGN_554,AGN,117.0,106.0
AGN_663,AGN,27.0,34.0
AGN_825,AGN,113.0,4.0
AGN_853,AGN,27.0,95.0
AGN_1139,AGN,1.0,89.0
AGN_1274,AGN,86.0,22.0
AGN_1377,AGN,101.0,58.0
AGN_1432,AGN,123.0,72.0
AGN_1559,AGN,85.0,31.0
AGN_1725,AGN,108.0,23.0
AGN_2631,AGN,105.0,56.0
AGN_3028,AGN,99.0,1.0
AGN_3764,AGN,42.0,105.0
AGN_3953,AGN,48.0,30.0
AGN_4019,AGN,62.0,113.0
AGN_4369,AGN,74.0,53.0
AGN_5206,AGN,3.0,51.0
AGN_5727,AGN,4.0,94.0
AGN_6623,AGN,42.0,76.0
AGN_6667,AGN,98.0,53.0
AGN_6753,AGN,101.0,3.0
