source_id,source_type,cartesian_y,cartesian_x
AGN_905,AGN,1.0,47.0
AGN_947,AGN,22.0,12.0
AGN_1433,AGN,60.0,109.0
AGN_1473,AGN,66.0,23.0
AGN_2159,AGN,2.0,16.0
AGN_2322,AGN,56.0,115.0
AGN_2499,AGN,93.0,10.0
AGN_2980,AGN,6.0,25.0
AGN_3013,AGN,105.0,28.0
AGN_3705,AGN,121.0,111.0
AGN_4062,AGN,4.0,104.0
AGN_4091,AGN,79.0,96.0
AGN_4167,AGN,114.0,45.0
AGN_4296,AGN,14.0,19.0
AGN_4342,AGN,108.0,15.0
AGN_4803,AGN,90.0,12.0
AGN_5057,AGN,46.0,43.0
AGN_5544,AGN,52.0,116.0
AGN_6119,AGN,81.0,108.0
AGN_6259,AGN,115.0,27.0
AGN_6369,AGN,108.0,38.0
