source_id,source_type,cartesian_y,cartesian_x
AGN_7,AGN,60.0,59.0
AGN_70,AGN,45.0,54.0
AGN_131,AGN,8.0,3.0
AGN_355,AGN,60.0,7.0
AGN_619,AGN,58.0,3.0
AGN_705,AGN,32.0,62.0
AGN_957,AGN,15.0,20.0
AGN_1033,AGN,15.0,29.0
AGN_1610,AGN,30.0,38.0
AGN_1871,AGN,11.0,26.0
AGN_2002,AGN,24.0,29.0
AGN_2025,AGN,38.0,0.0
AGN_2771,AGN,28.0,25.0
AGN_2927,AGN,15.0,56.0
AGN_3962,AGN,32.0,44.0
AGN_4216,AGN,10.0,44.0
AGN_4434,AGN,47.0,46.0
AGN_4695,AGN,62.0,44.0
AGN_5766,AGN,30.0,36.0
AGN_5912,AGN,37.0,19.0
AGN_5995,AGN,27.0,9.0
AGN_6045,AGN,23.0,50.0
AGN_6219,AGN,26.0,39.0
AGN_6599,AGN,12.0,2.0
AGN_6668,AGN,23.0,47.0
