source_id,source_type,cartesian_y,cartesian_x
AGN_215,AGN,47.0,22.0
AGN_776,AGN,28.0,84.0
AGN_790,AGN,116.0,95.0
AGN_1092,AGN,44.0,118.0
AGN_1890,AGN,100.0,56.0
AGN_2032,AGN,36.0,17.0
AGN_2270,AGN,46.0,98.0
AGN_2425,AGN,9.0,117.0
AGN_2916,AGN,28.0,46.0
AGN_3040,AGN,22.0,109.0
AGN_3330,AGN,106.0,110.0
AGN_3887,AGN,58.0,98.0
AGN_3911,AGN,26.0,51.0
AGN_4138,AGN,81.0,10.0
AGN_4528,AGN,61.0,109.0
AGN_4595,AGN,45.0,124.0
AGN_4706,AGN,4.0,4.0
AGN_5155,AGN,108.0,40.0
AGN_5203,AGN,118.0,38.0
AGN_5292,AGN,122.0,61.0
AGN_5519,AGN,118.0,126.0
AGN_5645,AGN,9.0,55.0
AGN_5991,AGN,43.0,77.0
