source_id,source_type,cartesian_y,cartesian_x
AGN_305,AGN,55.0,65.0
AGN_842,AGN,123.0,89.0
AGN_863,AGN,39.0,49.0
AGN_2068,AGN,16.0,88.0
AGN_2433,AGN,57.0,104.0
AGN_2476,AGN,68.0,51.0
AGN_2481,AGN,8.0,124.0
AGN_2881,AGN,51.0,45.0
AGN_3522,AGN,5.0,108.0
AGN_3594,AGN,65.0,49.0
AGN_3635,AGN,70.0,6.0
AGN_4516,AGN,123.0,122.0
AGN_4584,AGN,55.0,58.0
AGN_4827,AGN,31.0,1.0
AGN_4831,AGN,115.0,118.0
AGN_5309,AGN,122.0,115.0
AGN_5917,AGN,41.0,15.0
AGN_6046,AGN,98.0,80.0
AGN_6079,AGN,87.0,31.0
AGN_6097,AGN,36.0,97.0
