source_id,source_type,cartesian_y,cartesian_x
AGN_779,AGN,87.0,126.0
AGN_1132,AGN,105.0,92.0
AGN_1416,AGN,52.0,77.0
AGN_1429,AGN,110.0,16.0
AGN_1648,AGN,16.0,108.0
AGN_2136,AGN,16.0,55.0
AGN_2353,AGN,31.0,87.0
AGN_2662,AGN,93.0,91.0
AGN_2995,AGN,35.0,32.0
AGN_3376,AGN,70.0,107.0
AGN_3394,AGN,53.0,43.0
AGN_3724,AGN,104.0,98.0
AGN_3988,AGN,116.0,67.0
AGN_4097,AGN,112.0,109.0
AGN_5091,AGN,109.0,59.0
AGN_5301,AGN,116.0,59.0
AGN_5460,AGN,12.0,13.0
AGN_5515,AGN,91.0,22.0
AGN_5956,AGN,34.0,112.0
AGN_6017,AGN,12.0,6.0
AGN_6110,AGN,92.0,50.0
AGN_6185,AGN,76.0,73.0
AGN_6438,AGN,127.0,71.0
AGN_6612,AGN,66.0,109.0
AGN_6650,AGN,23.0,116.0
