source_id,source_type,cartesian_y,cartesian_x
AGN_958,AGN,113.0,28.0
AGN_961,AGN,111.0,81.0
AGN_1601,AGN,103.0,51.0
AGN_2285,AGN,27.0,86.0
AGN_2612,AGN,71.0,112.0
AGN_2626,AGN,81.0,5.0
AGN_2653,AGN,71.0,68.0
AGN_2875,AGN,71.0,23.0
AGN_2907,AGN,63.0,49.0
AGN_2995,AGN,4.0,71.0
AGN_3410,AGN,50.0,52.0
AGN_3488,AGN,58.0,45.0
AGN_3723,AGN,5.0,9.0
AGN_4040,AGN,44.0,60.0
AGN_4167,AGN,29.0,84.0
AGN_4207,AGN,115.0,126.0
AGN_5566,AGN,71.0,126.0
PSR_12,PSR,90.0,49.0
PSR_16,PSR,39.0,83.0
PSR_19,PSR,84.0,31.0
PSR_36,PSR,62.0,48.0
PSR_59,PSR,57.0,58.0
