source_id,source_type,cartesian_y,cartesian_x
AGN_676,AGN,24.0,35.0
AGN_971,AGN,118.0,32.0
AGN_1024,AGN,1.0,92.0
AGN_1269,AGN,69.0,16.0
AGN_1606,AGN,8.0,27.0
AGN_1858,AGN,96.0,107.0
AGN_1896,AGN,95.0,30.0
AGN_1928,AGN,74.0,22.0
AGN_2216,AGN,6.0,18.0
AGN_2389,AGN,38.0,113.0
AGN_2968,AGN,95.0,88.0
AGN_3166,AGN,86.0,20.0
AGN_3812,AGN,78.0,83.0
AGN_4002,AGN,20.0,60.0
AGN_4801,AGN,110.0,38.0
AGN_5153,AGN,10.0,66.0
AGN_5460,AGN,31.0,112.0
AGN_5603,AGN,82.0,72.0
AGN_6620,AGN,51.0,39.0
AGN_7041,AGN,27.0,96.0
