source_id,source_type,cartesian_y,cartesian_x
AGN_574,AGN,34.0,38.0
AGN_795,AGN,31.0,41.0
AGN_1603,AGN,14.0,59.0
AGN_1782,AGN,42.0,22.0
AGN_2207,AGN,55.0,4.0
AGN_2996,AGN,54.0,51.0
AGN_3772,AGN,21.0,63.0
AGN_4033,AGN,26.0,3.0
AGN_4176,AGN,12.0,4.0
AGN_4289,AGN,14.0,25.0
AGN_4300,AGN,59.0,19.0
AGN_4768,AGN,59.0,30.0
AGN_5439,AGN,38.0,31.0
AGN_5638,AGN,50.0,4.0
AGN_5681,AGN,10.0,47.0
AGN_5958,AGN,20.0,23.0
AGN_5974,AGN,50.0,4.0
AGN_6392,AGN,1.0,56.0
AGN_6510,AGN,28.0,7.0
AGN_6602,AGN,19.0,19.0
AGN_6642,AGN,11.0,62.0
AGN_6795,AGN,8.0,62.0
AGN_6803,AGN,22.0,37.0
