source_id,source_type,cartesian_y,cartesian_x
AGN_14,AGN,83.0,12.0
AGN_104,AGN,86.0,106.0
AGN_206,AGN,123.0,9.0
AGN_234,AGN,95.0,29.0
AGN_671,AGN,52.0,60.0
AGN_922,AGN,111.0,90.0
AGN_1380,AGN,90.0,111.0
AGN_1874,AGN,30.0,31.0
AGN_2107,AGN,52.0,113.0
AGN_2490,AGN,107.0,37.0
AGN_2747,AGN,8.0,52.0
AGN_3283,AGN,85.0,126.0
AGN_3549,AGN,106.0,59.0
AGN_3627,AGN,102.0,83.0
AGN_3884,AGN,109.0,106.0
AGN_4141,AGN,90.0,100.0
AGN_4397,AGN,52.0,75.0
AGN_4492,AGN,35.0,72.0
AGN_4495,AGN,113.0,81.0
AGN_4534,AGN,93.0,76.0
AGN_4903,AGN,65.0,115.0
AGN_5066,AGN,64.0,46.0
AGN_5316,AGN,14.0,71.0
AGN_5535,AGN,17.0,42.0
