source_id,source_type,cartesian_y,cartesian_x
AGN_101,AGN,36.0,6.0
AGN_181,AGN,50.0,5.0
AGN_1437,AGN,9.0,33.0
AGN_2329,AGN,58.0,25.0
AGN_2634,AGN,6.0,52.0
AGN_2865,AGN,55.0,12.0
AGN_2932,AGN,1.0,49.0
AGN_3466,AGN,21.0,1.0
AGN_3681,AGN,59.0,28.0
AGN_3756,AGN,28.0,48.0
AGN_3924,AGN,51.0,58.0
AGN_4762,AGN,16.0,45.0
AGN_4850,AGN,21.0,43.0
AGN_5050,AGN,54.0,5.0
AGN_5171,AGN,34.0,63.0
AGN_6236,AGN,27.0,33.0
PSR_12,PSR,3.0,31.0
PSR_18,PSR,5.0,5.0
PSR_19,PSR,5.0,50.0
PSR_79,PSR,8.0,3.0
PSR_133,PSR,15.0,11.0
