source_id,source_type,cartesian_y,cartesian_x
AGN_676,AGN,49.0,22.0
AGN_998,AGN,31.0,8.0
AGN_1045,AGN,63.0,28.0
AGN_1068,AGN,51.0,41.0
AGN_1146,AGN,7.0,29.0
AGN_1266,AGN,3.0,60.0
AGN_2147,AGN,46.0,33.0
AGN_2169,AGN,36.0,57.0
AGN_2471,AGN,14.0,6.0
AGN_2720,AGN,51.0,6.0
AGN_3601,AGN,51.0,2.0
AGN_3720,AGN,37.0,51.0
AGN_3889,AGN,52.0,49.0
AGN_4073,AGN,41.0,46.0
AGN_4233,AGN,19.0,15.0
AGN_4259,AGN,50.0,9.0
AGN_4551,AGN,25.0,8.0
AGN_4898,AGN,14.0,7.0
AGN_5410,AGN,41.0,7.0
AGN_5628,AGN,44.0,15.0
AGN_6199,AGN,47.0,11.0
AGN_6524,AGN,53.0,26.0
AGN_7066,AGN,56.0,6.0
AGN_7297,AGN,6.0,24.0
AGN_7310,AGN,16.0,17.0
