source_id,source_type,cartesian_y,cartesian_x
AGN_142,AGN,4.0,91.0
AGN_414,AGN,123.0,41.0
AGN_710,AGN,96.0,22.0
AGN_753,AGN,45.0,93.0
AGN_770,AGN,99.0,87.0
AGN_1537,AGN,34.0,47.0
AGN_1985,AGN,66.0,75.0
AGN_2029,AGN,67.0,60.0
AGN_2286,AGN,23.0,38.0
AGN_2341,AGN,40.0,74.0
AGN_3203,AGN,108.0,94.0
AGN_3530,AGN,54.0,27.0
AGN_4066,AGN,51.0,84.0
AGN_4400,AGN,111.0,24.0
AGN_4442,AGN,96.0,64.0
AGN_5191,AGN,105.0,116.0
AGN_5569,AGN,8.0,28.0
AGN_5681,AGN,34.0,40.0
AGN_5957,AGN,106.0,62.0
AGN_6807,AGN,14.0,64.0
AGN_6887,AGN,29.0,62.0
AGN_7163,AGN,7.0,104.0
AGN_7213,AGN,77.0,81.0
PSR_80,PSR,3.0,94.0
