source_id,source_type,cartesian_y,cartesian_x
AGN_331,AGN,13.0,9.0
AGN_888,AGN,15.0,16.0
AGN_1286,AGN,28.0,54.0
AGN_1528,AGN,28.0,0.0
AGN_2184,AGN,25.0,22.0
AGN_2253,AGN,24.0,6.0
AGN_3351,AGN,36.0,48.0
AGN_3693,AGN,22.0,14.0
AGN_3826,AGN,34.0,52.0
AGN_4064,AGN,46.0,19.0
AGN_4233,AGN,50.0,53.0
AGN_4504,AGN,29.0,34.0
AGN_4729,AGN,51.0,55.0
AGN_4940,AGN,37.0,53.0
AGN_4965,AGN,43.0,18.0
AGN_5102,AGN,39.0,29.0
AGN_5456,AGN,61.0,63.0
AGN_5501,AGN,61.0,43.0
AGN_5736,AGN,17.0,9.0
AGN_6154,AGN,48.0,48.0
AGN_6155,AGN,3.0,50.0
AGN_7066,AGN,27.0,11.0
AGN_7264,AGN,23.0,8.0
