source_id,source_type,cartesian_y,cartesian_x
AGN_7,AGN,54.0,8.0
AGN_483,AGN,24.0,10.0
AGN_688,AGN,5.0,39.0
AGN_739,AGN,25.0,39.0
AGN_764,AGN,24.0,14.0
AGN_813,AGN,34.0,16.0
AGN_1013,AGN,16.0,47.0
AGN_1116,AGN,58.0,12.0
AGN_1185,AGN,22.0,15.0
AGN_1249,AGN,15.0,23.0
AGN_1647,AGN,42.0,4.0
AGN_1664,AGN,43.0,51.0
AGN_2128,AGN,62.0,63.0
AGN_2208,AGN,20.0,37.0
AGN_2395,AGN,10.0,32.0
AGN_2462,AGN,59.0,33.0
AGN_2508,AGN,48.0,27.0
AGN_2535,AGN,1.0,5.0
AGN_2925,AGN,29.0,21.0
AGN_3094,AGN,59.0,40.0
AGN_3160,AGN,17.0,63.0
AGN_5433,AGN,11.0,21.0
AGN_5502,AGN,17.0,18.0
AGN_5532,AGN,1.0,28.0
