source_id,source_type,cartesian_y,cartesian_x
AGN_370,AGN,115.0,77.0
AGN_948,AGN,78.0,61.0
AGN_1346,AGN,5.0,79.0
AGN_1917,AGN,71.0,92.0
AGN_2534,AGN,100.0,16.0
AGN_3036,AGN,40.0,104.0
AGN_3971,AGN,109.0,119.0
AGN_3982,AGN,73.0,18.0
AGN_4896,AGN,75.0,2.0
AGN_5136,AGN,53.0,7.0
AGN_5519,AGN,77.0,102.0
AGN_5630,AGN,74.0,26.0
AGN_5638,AGN,12.0,90.0
AGN_5827,AGN,63.0,3.0
AGN_5910,AGN,24.0,109.0
AGN_6285,AGN,106.0,120.0
AGN_6430,AGN,65.0,30.0
AGN_6636,AGN,58.0,61.0
AGN_6678,AGN,61.0,10.0
AGN_6708,AGN,24.0,106.0
