source_id,source_type,cartesian_y,cartesian_x
AGN_541,AGN,59.0,115.0
AGN_1080,AGN,50.0,19.0
AGN_1093,AGN,73.0,68.0
AGN_1313,AGN,43.0,101.0
AGN_1587,AGN,111.0,10.0
AGN_1956,AGN,83.0,113.0
AGN_2257,AGN,28.0,97.0
AGN_2593,AGN,119.0,97.0
AGN_2630,AGN,80.0,73.0
AGN_2864,AGN,12.0,116.0
AGN_3149,AGN,80.0,124.0
AGN_3251,AGN,32.0,56.0
AGN_3257,AGN,54.0,103.0
AGN_3571,AGN,17.0,105.0
AGN_4096,AGN,70.0,23.0
AGN_4213,AGN,16.0,123.0
AGN_4302,AGN,70.0,95.0
AGN_4319,AGN,61.0,26.0
AGN_4582,AGN,44.0,39.0
AGN_4758,AGN,125.0,37.0
AGN_4989,AGN,120.0,13.0
AGN_5534,AGN,16.0,89.0
AGN_6090,AGN,63.0,3.0
AGN_6404,AGN,70.0,5.0
