source_id,source_type,cartesian_y,cartesian_x
AGN_392,AGN,87.0,91.0
AGN_431,AGN,55.0,63.0
AGN_737,AGN,86.0,20.0
AGN_1004,AGN,36.0,52.0
AGN_1798,AGN,10.0,122.0
AGN_1859,AGN,13.0,120.0
AGN_2164,AGN,76.0,95.0
AGN_2170,AGN,118.0,27.0
AGN_2375,AGN,105.0,58.0
AGN_2751,AGN,83.0,68.0
AGN_2972,AGN,46.0,36.0
AGN_2988,AGN,104.0,77.0
AGN_2993,AGN,121.0,69.0
AGN_3065,AGN,82.0,121.0
AGN_3719,AGN,32.0,119.0
AGN_4903,AGN,7.0,103.0
AGN_4988,AGN,40.0,36.0
AGN_5107,AGN,81.0,124.0
AGN_5528,AGN,50.0,114.0
AGN_5967,AGN,27.0,81.0
AGN_6296,AGN,36.0,73.0
AGN_6502,AGN,41.0,122.0
AGN_6647,AGN,69.0,33.0
AGN_6689,AGN,115.0,107.0
AGN_6785,AGN,122.0,18.0
