source_id,source_type,cartesian_y,cartesian_x
AGN_351,AGN,2.0,45.0
AGN_1112,AGN,11.0,59.0
AGN_1320,AGN,82.0,25.0
AGN_1344,AGN,16.0,27.0
AGN_1416,AGN,54.0,75.0
AGN_1513,AGN,29.0,39.0
AGN_2058,AGN,9.0,5.0
AGN_2251,AGN,18.0,76.0
AGN_2618,AGN,122.0,50.0
AGN_2876,AGN,77.0,76.0
AGN_2924,AGN,6.0,91.0
AGN_3854,AGN,109.0,67.0
AGN_3957,AGN,98.0,49.0
AGN_4060,AGN,107.0,74.0
AGN_4189,AGN,23.0,68.0
AGN_4533,AGN,72.0,10.0
AGN_4971,AGN,79.0,10.0
AGN_5492,AGN,36.0,108.0
AGN_5964,AGN,114.0,96.0
AGN_6277,AGN,63.0,41.0
