source_id,source_type,cartesian_y,cartesian_x
AGN_54,AGN,34.0,25.0
AGN_1124,AGN,108.0,38.0
AGN_1541,AGN,22.0,28.0
AGN_1776,AGN,31.0,118.0
AGN_1803,AGN,122.0,48.0
AGN_2005,AGN,117.0,54.0
AGN_2753,AGN,99.0,34.0
AGN_3474,AGN,104.0,46.0
AGN_3712,AGN,8.0,64.0
AGN_4756,AGN,104.0,47.0
AGN_4813,AGN,69.0,113.0
AGN_5219,AGN,4.0,82.0
AGN_5506,AGN,46.0,93.0
AGN_6094,AGN,62.0,16.0
AGN_6309,AGN,13.0,1.0
AGN_6356,AGN,53.0,108.0
AGN_6744,AGN,23.0,1.0
AGN_6794,AGN,40.0,52.0
AGN_6816,AGN,92.0,30.0
AGN_6941,AGN,99.0,64.0
