source_id,source_type,cartesian_y,cartesian_x
AGN_540,AGN,127.0,117.0
AGN_587,AGN,104.0,120.0
AGN_847,AGN,102.0,75.0
AGN_1000,AGN,45.0,35.0
AGN_1097,AGN,47.0,79.0
AGN_1272,AGN,33.0,24.0
AGN_1750,AGN,113.0,97.0
AGN_1764,AGN,92.0,42.0
AGN_1838,AGN,50.0,110.0
AGN_2246,AGN,93.0,90.0
AGN_2797,AGN,91.0,87.0
AGN_3085,AGN,44.0,21.0
AGN_3350,AGN,104.0,46.0
AGN_3884,AGN,84.0,49.0
AGN_4512,AGN,86.0,64.0
AGN_4673,AGN,37.0,84.0
AGN_4755,AGN,60.0,96.0
AGN_4783,AGN,101.0,48.0
AGN_5096,AGN,26.0,18.0
AGN_5368,AGN,2.0,81.0
AGN_5543,AGN,108.0,41.0
AGN_5587,AGN,62.0,23.0
AGN_5760,AGN,24.0,68.0
AGN_6476,AGN,43.0,5.0
