source_id,source_type,cartesian_y,cartesian_x
AGN_454,AGN,22.0,19.0
AGN_747,AGN,48.0,57.0
AGN_833,AGN,52.0,10.0
AGN_1326,AGN,28.0,42.0
AGN_1715,AGN,20.0,11.0
AGN_1950,AGN,27.0,15.0
AGN_2036,AGN,63.0,27.0
AGN_2335,AGN,44.0,52.0
AGN_2445,AGN,42.0,17.0
AGN_3220,AGN,42.0,40.0
AGN_3504,AGN,22.0,23.0
AGN_3861,AGN,5.0,8.0
AGN_4567,AGN,42.0,40.0
AGN_4635,AGN,13.0,15.0
AGN_5118,AGN,55.0,12.0
AGN_5483,AGN,61.0,55.0
AGN_5676,AGN,21.0,1.0
AGN_6309,AGN,34.0,18.0
AGN_6717,AGN,16.0,36.0
PSR_35,PSR,14.0,4.0
PSR_69,PSR,7.0,53.0
PSR_99,PSR,28.0,38.0
PSR_112,PSR,31.0,46.0
