source_id,source_type,cartesian_y,cartesian_x
AGN_221,AGN,35.0,19.0
AGN_353,AGN,23.0,124.0
AGN_364,AGN,104.0,36.0
AGN_660,AGN,85.0,42.0
AGN_1714,AGN,49.0,72.0
AGN_1931,AGN,91.0,70.0
AGN_2759,AGN,75.0,65.0
AGN_2859,AGN,52.0,41.0
AGN_2931,AGN,98.0,55.0
AGN_3432,AGN,23.0,73.0
AGN_3497,AGN,108.0,113.0
AGN_3564,AGN,22.0,77.0
AGN_3576,AGN,76.0,45.0
AGN_3614,AGN,116.0,74.0
AGN_4090,AGN,95.0,109.0
AGN_4316,AGN,6.0,56.0
AGN_5795,AGN,15.0,33.0
AGN_5811,AGN,15.0,95.0
AGN_6300,AGN,125.0,54.0
AGN_6459,AGN,39.0,16.0
AGN_7261,AGN,51.0,4.0
AGN_7565,AGN,51.0,28.0
AGN_7610,AGN,40.0,111.0
