source_id,source_type,cartesian_y,cartesian_x
AGN_177,AGN,115.0,104.0
AGN_336,AGN,5.0,53.0
AGN_360,AGN,58.0,83.0
AGN_753,AGN,53.0,35.0
AGN_836,AGN,40.0,106.0
AGN_854,AGN,48.0,108.0
AGN_1178,AGN,35.0,61.0
AGN_1809,AGN,62.0,21.0
AGN_1835,AGN,21.0,21.0
AGN_2341,AGN,103.0,30.0
AGN_2358,AGN,106.0,99.0
AGN_2799,AGN,30.0,120.0
AGN_2836,AGN,18.0,45.0
AGN_3372,AGN,78.0,115.0
AGN_3400,AGN,94.0,43.0
AGN_3495,AGN,109.0,38.0
AGN_3744,AGN,33.0,117.0
AGN_4024,AGN,66.0,107.0
AGN_4267,AGN,118.0,105.0
AGN_4363,AGN,5.0,89.0
AGN_4408,AGN,112.0,98.0
AGN_4515,AGN,55.0,113.0
AGN_4537,AGN,71.0,98.0
AGN_4704,AGN,39.0,19.0
AGN_5054,AGN,106.0,101.0
AGN_5120,AGN,76.0,59.0
AGN_5331,AGN,28.0,33.0
AGN_6151,AGN,51.0,31.0
AGN_6248,AGN,69.0,55.0
