source_id,source_type,cartesian_y,cartesian_x
AGN_959,AGN,61.0,95.0
AGN_1791,AGN,112.0,18.0
AGN_2127,AGN,46.0,27.0
AGN_2334,AGN,13.0,112.0
AGN_2950,AGN,118.0,27.0
AGN_2957,AGN,66.0,36.0
AGN_3555,AGN,58.0,38.0
AGN_3588,AGN,91.0,123.0
AGN_3727,AGN,41.0,32.0
AGN_3916,AGN,103.0,107.0
AGN_4018,AGN,68.0,121.0
AGN_4570,AGN,5.0,68.0
AGN_4859,AGN,64.0,57.0
AGN_5316,AGN,77.0,116.0
AGN_5381,AGN,35.0,75.0
AGN_5862,AGN,110.0,51.0
AGN_5977,AGN,89.0,44.0
AGN_6056,AGN,35.0,44.0
AGN_6443,AGN,3.0,30.0
PSR_13,PSR,78.0,62.0
PSR_21,PSR,61.0,12.0
PSR_95,PSR,86.0,79.0
PSR_110,PSR,65.0,23.0
