source_id,source_type,cartesian_y,cartesian_x
AGN_187,AGN,103.0,86.0
AGN_481,AGN,15.0,70.0
AGN_657,AGN,53.0,46.0
AGN_903,AGN,46.0,75.0
AGN_1057,AGN,113.0,66.0
AGN_1255,AGN,40.0,99.0
AGN_1520,AGN,27.0,105.0
AGN_1595,AGN,7.0,54.0
AGN_1732,AGN,37.0,76.0
AGN_1964,AGN,40.0,58.0
AGN_2403,AGN,2.0,127.0
AGN_3360,AGN,56.0,11.0
AGN_3509,AGN,19.0,94.0
AGN_4302,AGN,65.0,31.0
AGN_4721,AGN,13.0,107.0
AGN_4762,AGN,7.0,106.0
AGN_5289,AGN,78.0,118.0
AGN_5901,AGN,40.0,52.0
AGN_6143,AGN,105.0,58.0
AGN_6244,AGN,6.0,83.0
