source_id,source_type,cartesian_y,cartesian_x
AGN_187,AGN,51.0,43.0
AGN_481,AGN,7.0,35.0
AGN_657,AGN,26.0,23.0
AGN_903,AGN,23.0,37.0
AGN_1057,AGN,56.0,33.0
AGN_1255,AGN,20.0,49.0
AGN_1520,AGN,13.0,52.0
AGN_1595,AGN,3.0,27.0
AGN_1732,AGN,18.0,38.0
AGN_1964,AGN,20.0,29.0
AGN_2403,AGN,1.0,63.0
AGN_3360,AGN,28.0,5.0
AGN_3509,AGN,9.0,47.0
AGN_4302,AGN,32.0,15.0
AGN_4721,AGN,6.0,53.0
AGN_4762,AGN,3.0,53.0
AGN_5289,AGN,39.0,59.0
AGN_5901,AGN,20.0,26.0
AGN_6143,AGN,52.0,29.0
AGN_6244,AGN,3.0,41.0
AGN_6499,AGN,60.0,28.0
AGN_6643,AGN,5.0,51.0
AGN_7190,AGN,42.0,59.0
AGN_7227,AGN,41.0,43.0
AGN_7725,AGN,47.0,10.0
