source_id,source_type,cartesian_y,cartesian_x
AGN_307,AGN,22.0,57.0
AGN_383,AGN,32.0,48.0
AGN_585,AGN,58.0,25.0
AGN_1016,AGN,22.0,13.0
AGN_1019,AGN,51.0,45.0
AGN_1151,AGN,55.0,32.0
AGN_1611,AGN,35.0,27.0
AGN_1806,AGN,53.0,31.0
AGN_2026,AGN,20.0,48.0
AGN_2027,AGN,53.0,33.0
AGN_2223,AGN,32.0,31.0
AGN_2309,AGN,43.0,21.0
AGN_2400,AGN,60.0,7.0
AGN_2847,AGN,23.0,47.0
AGN_2952,AGN,3.0,7.0
AGN_3227,AGN,24.0,6.0
AGN_4816,AGN,60.0,27.0
AGN_4989,AGN,27.0,22.0
AGN_5673,AGN,12.0,48.0
AGN_5781,AGN,2.0,34.0
AGN_5809,AGN,32.0,45.0
AGN_6673,AGN,38.0,21.0
