source_id,source_type,cartesian_y,cartesian_x
AGN_234,AGN,20.0,30.0
AGN_723,AGN,66.0,79.0
AGN_1125,AGN,43.0,57.0
AGN_1244,AGN,22.0,116.0
AGN_1436,AGN,102.0,59.0
AGN_1459,AGN,75.0,2.0
AGN_1811,AGN,11.0,51.0
AGN_1870,AGN,44.0,91.0
AGN_2003,AGN,44.0,63.0
AGN_2165,AGN,85.0,112.0
AGN_2561,AGN,84.0,57.0
AGN_3110,AGN,26.0,32.0
AGN_3206,AGN,55.0,57.0
AGN_3449,AGN,118.0,77.0
AGN_3462,AGN,15.0,118.0
AGN_3489,AGN,116.0,113.0
AGN_3868,AGN,108.0,110.0
AGN_4339,AGN,25.0,62.0
AGN_4590,AGN,7.0,1.0
PSR_116,PSR,32.0,55.0
