source_id,source_type,cartesian_y,cartesian_x
AGN_30,AGN,16.0,23.0
AGN_72,AGN,57.0,11.0
AGN_214,AGN,19.0,22.0
AGN_525,AGN,25.0,61.0
AGN_696,AGN,43.0,51.0
AGN_1589,AGN,11.0,37.0
AGN_1590,AGN,52.0,28.0
AGN_2250,AGN,7.0,44.0
AGN_2465,AGN,7.0,14.0
AGN_2515,AGN,17.0,44.0
AGN_3091,AGN,19.0,60.0
AGN_3307,AGN,11.0,33.0
AGN_3774,AGN,40.0,7.0
AGN_3839,AGN,28.0,35.0
AGN_4508,AGN,52.0,2.0
AGN_4708,AGN,49.0,30.0
AGN_5372,AGN,26.0,30.0
AGN_5418,AGN,2.0,41.0
AGN_5678,AGN,56.0,16.0
AGN_5843,AGN,52.0,37.0
AGN_6431,AGN,37.0,22.0
AGN_7055,AGN,16.0,18.0
PSR_75,PSR,57.0,17.0
PSR_91,PSR,30.0,25.0
PSR_110,PSR,38.0,6.0
