source_id,source_type,cartesian_y,cartesian_x
AGN_507,AGN,18.0,59.0
AGN_543,AGN,127.0,48.0
AGN_913,AGN,64.0,111.0
AGN_1304,AGN,30.0,62.0
AGN_1332,AGN,41.0,45.0
AGN_2114,AGN,83.0,64.0
AGN_2418,AGN,105.0,101.0
AGN_2616,AGN,24.0,110.0
AGN_2816,AGN,40.0,75.0
AGN_2871,AGN,49.0,57.0
AGN_2893,AGN,93.0,7.0
AGN_3038,AGN,70.0,56.0
AGN_3142,AGN,53.0,119.0
AGN_3220,AGN,61.0,39.0
AGN_3745,AGN,101.0,21.0
AGN_3974,AGN,105.0,95.0
AGN_4152,AGN,58.0,114.0
AGN_4500,AGN,105.0,30.0
AGN_4646,AGN,65.0,7.0
AGN_4877,AGN,65.0,1.0
AGN_5140,AGN,54.0,57.0
AGN_5223,AGN,36.0,34.0
AGN_5372,AGN,51.0,25.0
AGN_5595,AGN,27.0,35.0
AGN_6229,AGN,32.0,3.0
AGN_6289,AGN,121.0,63.0
