source_id,source_type,cartesian_y,cartesian_x
AGN_3,AGN,38.0,10.0
AGN_231,AGN,55.0,61.0
AGN_557,AGN,65.0,102.0
AGN_878,AGN,57.0,106.0
AGN_2066,AGN,45.0,106.0
AGN_2450,AGN,66.0,15.0
AGN_2576,AGN,45.0,103.0
AGN_2773,AGN,9.0,48.0
AGN_2804,AGN,87.0,80.0
AGN_3080,AGN,121.0,89.0
AGN_3137,AGN,82.0,126.0
AGN_3589,AGN,80.0,50.0
AGN_3612,AGN,52.0,62.0
AGN_3624,AGN,28.0,119.0
AGN_3802,AGN,93.0,35.0
AGN_4021,AGN,86.0,15.0
AGN_4519,AGN,126.0,14.0
AGN_4714,AGN,45.0,57.0
AGN_5819,AGN,3.0,119.0
AGN_5960,AGN,69.0,1.0
AGN_6490,AGN,36.0,55.0
