source_id,source_type,cartesian_y,cartesian_x
AGN_120,AGN,4.0,48.0
AGN_276,AGN,11.0,47.0
AGN_320,AGN,31.0,4.0
AGN_349,AGN,44.0,55.0
AGN_486,AGN,41.0,30.0
AGN_512,AGN,36.0,32.0
AGN_959,AGN,6.0,56.0
AGN_1052,AGN,15.0,50.0
AGN_1325,AGN,59.0,30.0
AGN_1634,AGN,62.0,7.0
AGN_1844,AGN,9.0,14.0
AGN_1935,AGN,58.0,18.0
AGN_3001,AGN,62.0,28.0
AGN_4182,AGN,22.0,35.0
AGN_4316,AGN,55.0,11.0
AGN_4527,AGN,10.0,23.0
AGN_4543,AGN,30.0,29.0
AGN_4825,AGN,37.0,53.0
AGN_4883,AGN,31.0,42.0
AGN_4919,AGN,57.0,28.0
AGN_6436,AGN,54.0,20.0
AGN_6988,AGN,54.0,63.0
AGN_7255,AGN,10.0,26.0
