source_id,source_type,cartesian_y,cartesian_x
AGN_140,AGN,95.0,51.0
AGN_248,AGN,31.0,2.0
AGN_276,AGN,1.0,27.0
AGN_440,AGN,127.0,19.0
AGN_564,AGN,2.0,74.0
AGN_584,AGN,88.0,55.0
AGN_878,AGN,42.0,64.0
AGN_1141,AGN,21.0,78.0
AGN_1652,AGN,7.0,46.0
AGN_2240,AGN,110.0,67.0
AGN_2772,AGN,33.0,103.0
AGN_3125,AGN,77.0,72.0
AGN_3432,AGN,110.0,120.0
AGN_3550,AGN,88.0,18.0
AGN_4008,AGN,77.0,67.0
AGN_4292,AGN,4.0,33.0
AGN_4363,AGN,78.0,71.0
AGN_4488,AGN,116.0,37.0
AGN_4615,AGN,123.0,87.0
AGN_5399,AGN,68.0,53.0
AGN_5491,AGN,27.0,104.0
AGN_5662,AGN,50.0,110.0
AGN_6092,AGN,19.0,66.0
AGN_6194,AGN,100.0,67.0
AGN_6231,AGN,24.0,43.0
