source_id,source_type,cartesian_y,cartesian_x
AGN_102,AGN,24.0,24.0
AGN_595,AGN,65.0,106.0
AGN_783,AGN,47.0,6.0
AGN_1505,AGN,48.0,48.0
AGN_2107,AGN,81.0,89.0
AGN_2916,AGN,104.0,75.0
AGN_3303,AGN,3.0,69.0
AGN_3545,AGN,32.0,51.0
AGN_3718,AGN,116.0,97.0
AGN_4043,AGN,78.0,19.0
AGN_4067,AGN,26.0,52.0
AGN_4103,AGN,55.0,78.0
AGN_4303,AGN,62.0,68.0
AGN_5355,AGN,103.0,73.0
AGN_5475,AGN,101.0,51.0
AGN_5483,AGN,49.0,102.0
AGN_5585,AGN,42.0,5.0
AGN_6093,AGN,112.0,26.0
AGN_6305,AGN,18.0,63.0
AGN_6307,AGN,101.0,92.0
AGN_7007,AGN,15.0,125.0
