source_id,source_type,cartesian_y,cartesian_x
AGN_389,AGN,24.0,48.0
AGN_805,AGN,25.0,30.0
AGN_1106,AGN,1.0,36.0
AGN_1230,AGN,40.0,54.0
AGN_1715,AGN,40.0,55.0
AGN_2228,AGN,11.0,52.0
AGN_2610,AGN,17.0,35.0
AGN_2837,AGN,24.0,18.0
AGN_3408,AGN,7.0,16.0
AGN_3423,AGN,26.0,26.0
AGN_3611,AGN,49.0,0.0
AGN_3909,AGN,24.0,27.0
AGN_3950,AGN,34.0,22.0
AGN_4247,AGN,29.0,5.0
AGN_4591,AGN,56.0,61.0
AGN_5024,AGN,8.0,36.0
AGN_5424,AGN,54.0,56.0
AGN_5479,AGN,62.0,58.0
AGN_5564,AGN,5.0,41.0
AGN_6097,AGN,63.0,44.0
AGN_6102,AGN,31.0,41.0
