source_id,source_type,cartesian_y,cartesian_x
AGN_100,AGN,14.0,19.0
AGN_495,AGN,40.0,19.0
AGN_513,AGN,13.0,48.0
AGN_611,AGN,31.0,47.0
AGN_1336,AGN,36.0,59.0
AGN_1525,AGN,25.0,48.0
AGN_1661,AGN,0.0,10.0
AGN_1856,AGN,3.0,14.0
AGN_2059,AGN,34.0,34.0
AGN_2622,AGN,43.0,52.0
AGN_2758,AGN,44.0,35.0
AGN_3208,AGN,10.0,30.0
AGN_3452,AGN,62.0,14.0
AGN_4427,AGN,54.0,59.0
AGN_4627,AGN,58.0,27.0
AGN_4841,AGN,40.0,47.0
AGN_5107,AGN,50.0,12.0
AGN_5225,AGN,32.0,33.0
AGN_5534,AGN,3.0,22.0
AGN_6108,AGN,15.0,55.0
AGN_6253,AGN,9.0,30.0
AGN_7086,AGN,18.0,37.0
AGN_7435,AGN,10.0,41.0
