source_id,source_type,cartesian_y,cartesian_x
AGN_176,AGN,50.0,97.0
AGN_554,AGN,82.0,42.0
AGN_593,AGN,61.0,51.0
AGN_942,AGN,71.0,46.0
AGN_1357,AGN,97.0,13.0
AGN_1510,AGN,79.0,91.0
AGN_1712,AGN,61.0,17.0
AGN_1871,AGN,22.0,108.0
AGN_2873,AGN,74.0,20.0
AGN_2880,AGN,126.0,110.0
AGN_2897,AGN,112.0,108.0
AGN_3282,AGN,67.0,112.0
AGN_4448,AGN,7.0,36.0
AGN_4454,AGN,3.0,9.0
AGN_4738,AGN,21.0,76.0
AGN_4755,AGN,87.0,29.0
AGN_4786,AGN,96.0,25.0
AGN_5005,AGN,16.0,16.0
AGN_5110,AGN,99.0,78.0
AGN_5164,AGN,90.0,111.0
AGN_5696,AGN,57.0,16.0
AGN_5943,AGN,125.0,71.0
AGN_6175,AGN,61.0,51.0
