source_id,source_type,cartesian_y,cartesian_x
AGN_899,AGN,8.0,3.0
AGN_1151,AGN,109.0,65.0
AGN_1350,AGN,109.0,89.0
AGN_1737,AGN,115.0,36.0
AGN_2016,AGN,67.0,32.0
AGN_2218,AGN,41.0,14.0
AGN_2246,AGN,74.0,45.0
AGN_2404,AGN,32.0,88.0
AGN_2697,AGN,11.0,124.0
AGN_2833,AGN,110.0,74.0
AGN_2852,AGN,99.0,117.0
AGN_2883,AGN,59.0,27.0
AGN_3573,AGN,78.0,33.0
AGN_3652,AGN,8.0,90.0
AGN_4110,AGN,38.0,48.0
AGN_4398,AGN,24.0,62.0
AGN_4500,AGN,53.0,101.0
AGN_4645,AGN,23.0,35.0
AGN_4708,AGN,38.0,90.0
AGN_5417,AGN,67.0,38.0
AGN_5591,AGN,116.0,68.0
