source_id,source_type,cartesian_y,cartesian_x
AGN_35,AGN,2.0,37.0
AGN_1337,AGN,97.0,16.0
AGN_1653,AGN,50.0,127.0
AGN_1707,AGN,124.0,68.0
AGN_1829,AGN,108.0,96.0
AGN_2706,AGN,13.0,120.0
AGN_3051,AGN,119.0,31.0
AGN_3106,AGN,10.0,22.0
AGN_3295,AGN,36.0,1.0
AGN_3880,AGN,94.0,19.0
AGN_4268,AGN,96.0,10.0
AGN_4418,AGN,23.0,113.0
AGN_4587,AGN,85.0,55.0
AGN_4959,AGN,73.0,122.0
AGN_5072,AGN,33.0,29.0
AGN_5097,AGN,122.0,77.0
AGN_5111,AGN,86.0,116.0
AGN_5508,AGN,101.0,57.0
AGN_5671,AGN,93.0,79.0
AGN_5740,AGN,39.0,37.0
AGN_5824,AGN,57.0,17.0
AGN_6691,AGN,72.0,9.0
AGN_6886,AGN,24.0,32.0
