source_id,source_type,cartesian_y,cartesian_x
AGN_8,AGN,3.0,49.0
AGN_24,AGN,4.0,3.0
AGN_632,AGN,39.0,9.0
AGN_784,AGN,23.0,47.0
AGN_789,AGN,49.0,14.0
AGN_1275,AGN,48.0,2.0
AGN_1290,AGN,43.0,40.0
AGN_1893,AGN,29.0,55.0
AGN_2847,AGN,8.0,26.0
AGN_3444,AGN,40.0,63.0
AGN_3852,AGN,44.0,12.0
AGN_4089,AGN,57.0,48.0
AGN_4118,AGN,33.0,28.0
AGN_4535,AGN,54.0,20.0
AGN_4555,AGN,1.0,15.0
AGN_4597,AGN,6.0,50.0
AGN_4636,AGN,14.0,57.0
AGN_5020,AGN,44.0,11.0
AGN_5142,AGN,42.0,19.0
AGN_5442,AGN,35.0,8.0
AGN_5760,AGN,43.0,40.0
AGN_5890,AGN,28.0,10.0
