source_id,source_type,cartesian_y,cartesian_x
AGN_39,AGN,28.0,12.0
AGN_80,AGN,50.0,51.0
AGN_134,AGN,7.0,46.0
AGN_298,AGN,52.0,28.0
AGN_741,AGN,3.0,2.0
AGN_964,AGN,1.0,36.0
AGN_1249,AGN,49.0,40.0
AGN_1563,AGN,17.0,45.0
AGN_2315,AGN,19.0,19.0
AGN_2329,AGN,4.0,12.0
AGN_2646,AGN,10.0,34.0
AGN_2701,AGN,59.0,32.0
AGN_3298,AGN,28.0,49.0
AGN_4395,AGN,63.0,41.0
AGN_5457,AGN,2.0,57.0
AGN_6200,AGN,62.0,31.0
PSR_3,PSR,44.0,2.0
PSR_11,PSR,40.0,37.0
PSR_20,PSR,11.0,60.0
PSR_27,PSR,29.0,32.0
PSR_41,PSR,28.0,50.0
PSR_77,PSR,36.0,30.0
PSR_82,PSR,18.0,6.0
PSR_91,PSR,45.0,14.0
