source_id,source_type,cartesian_y,cartesian_x
AGN_857,AGN,33.0,30.0
AGN_1058,AGN,22.0,47.0
AGN_1171,AGN,15.0,22.0
AGN_1237,AGN,17.0,63.0
AGN_1790,AGN,10.0,13.0
AGN_2477,AGN,47.0,41.0
AGN_2513,AGN,52.0,23.0
AGN_2819,AGN,48.0,50.0
AGN_3061,AGN,15.0,62.0
AGN_3075,AGN,51.0,57.0
AGN_3093,AGN,53.0,6.0
AGN_3839,AGN,47.0,39.0
AGN_4041,AGN,55.0,58.0
AGN_4434,AGN,8.0,19.0
AGN_4549,AGN,47.0,30.0
AGN_5018,AGN,59.0,35.0
AGN_5378,AGN,9.0,42.0
AGN_5610,AGN,21.0,8.0
AGN_5797,AGN,60.0,6.0
AGN_5906,AGN,17.0,63.0
AGN_6503,AGN,4.0,54.0
AGN_7509,AGN,22.0,0.0
AGN_7581,AGN,19.0,12.0
AGN_7659,AGN,17.0,36.0
