source_id,source_type,cartesian_y,cartesian_x
AGN_78,AGN,100.0,9.0
AGN_259,AGN,6.0,70.0
AGN_286,AGN,88.0,84.0
AGN_608,AGN,69.0,41.0
AGN_1103,AGN,37.0,88.0
AGN_1312,AGN,68.0,43.0
AGN_1572,AGN,79.0,40.0
AGN_1932,AGN,76.0,27.0
AGN_2707,AGN,100.0,84.0
AGN_2768,AGN,34.0,93.0
AGN_3272,AGN,8.0,7.0
AGN_3422,AGN,106.0,110.0
AGN_3989,AGN,20.0,88.0
AGN_4402,AGN,98.0,26.0
AGN_4698,AGN,67.0,43.0
AGN_4739,AGN,125.0,49.0
AGN_4755,AGN,106.0,66.0
AGN_4780,AGN,51.0,121.0
AGN_5934,AGN,54.0,29.0
AGN_6339,AGN,88.0,22.0
