source_id,source_type,cartesian_y,cartesian_x
AGN_459,AGN,126.0,68.0
AGN_462,AGN,23.0,67.0
AGN_1100,AGN,75.0,26.0
AGN_1174,AGN,127.0,75.0
AGN_1602,AGN,97.0,3.0
AGN_1758,AGN,119.0,18.0
AGN_1821,AGN,59.0,25.0
AGN_2271,AGN,15.0,112.0
AGN_2849,AGN,115.0,32.0
AGN_3151,AGN,107.0,90.0
AGN_3849,AGN,96.0,33.0
AGN_3977,AGN,52.0,31.0
AGN_4724,AGN,22.0,111.0
AGN_5043,AGN,103.0,64.0
AGN_5930,AGN,5.0,93.0
AGN_6447,AGN,80.0,97.0
AGN_6550,AGN,126.0,42.0
AGN_6697,AGN,66.0,50.0
PSR_1,PSR,75.0,25.0
PSR_17,PSR,60.0,56.0
PSR_36,PSR,22.0,8.0
PSR_85,PSR,107.0,105.0
PSR_99,PSR,63.0,62.0
PSR_120,PSR,76.0,73.0
