source_id,source_type,cartesian_y,cartesian_x
AGN_395,AGN,81.0,118.0
AGN_562,AGN,43.0,86.0
AGN_617,AGN,78.0,45.0
AGN_1166,AGN,46.0,3.0
AGN_1239,AGN,46.0,3.0
AGN_1587,AGN,116.0,64.0
AGN_1598,AGN,111.0,72.0
AGN_2047,AGN,62.0,82.0
AGN_2773,AGN,121.0,9.0
AGN_2784,AGN,24.0,18.0
AGN_3134,AGN,29.0,74.0
AGN_3164,AGN,114.0,50.0
AGN_3404,AGN,99.0,39.0
AGN_3447,AGN,74.0,2.0
AGN_4151,AGN,117.0,45.0
AGN_4768,AGN,70.0,109.0
AGN_4958,AGN,110.0,4.0
AGN_4984,AGN,112.0,78.0
AGN_5007,AGN,39.0,88.0
AGN_5046,AGN,107.0,115.0
AGN_5095,AGN,59.0,100.0
AGN_5179,AGN,68.0,32.0
AGN_5256,AGN,36.0,97.0
AGN_5853,AGN,124.0,83.0
