source_id,source_type,cartesian_y,cartesian_x
AGN_441,AGN,29.0,60.0
AGN_741,AGN,53.0,38.0
AGN_944,AGN,27.0,58.0
AGN_966,AGN,12.0,14.0
AGN_975,AGN,15.0,60.0
AGN_1094,AGN,24.0,19.0
AGN_1433,AGN,29.0,10.0
AGN_1707,AGN,13.0,3.0
AGN_1868,AGN,13.0,63.0
AGN_1891,AGN,57.0,31.0
AGN_2340,AGN,42.0,31.0
AGN_3097,AGN,13.0,25.0
AGN_3557,AGN,38.0,16.0
AGN_3587,AGN,21.0,39.0
AGN_3645,AGN,59.0,56.0
AGN_3805,AGN,14.0,25.0
AGN_3915,AGN,25.0,61.0
AGN_4439,AGN,11.0,47.0
AGN_4511,AGN,28.0,32.0
AGN_4598,AGN,27.0,53.0
AGN_4620,AGN,9.0,38.0
AGN_4997,AGN,54.0,10.0
