source_id,source_type,cartesian_y,cartesian_x
AGN_197,AGN,24.0,120.0
AGN_970,AGN,77.0,51.0
AGN_1038,AGN,31.0,59.0
AGN_1123,AGN,99.0,108.0
AGN_1216,AGN,33.0,101.0
AGN_1427,AGN,46.0,113.0
AGN_1528,AGN,6.0,32.0
AGN_1588,AGN,56.0,93.0
AGN_2446,AGN,92.0,35.0
AGN_3263,AGN,123.0,93.0
AGN_3369,AGN,105.0,61.0
AGN_3615,AGN,116.0,34.0
AGN_4129,AGN,4.0,72.0
AGN_4237,AGN,98.0,31.0
AGN_4526,AGN,116.0,81.0
AGN_5182,AGN,17.0,87.0
AGN_5690,AGN,121.0,68.0
AGN_5713,AGN,76.0,104.0
AGN_5752,AGN,52.0,57.0
AGN_5779,AGN,59.0,101.0
AGN_5879,AGN,26.0,82.0
AGN_5914,AGN,76.0,63.0
AGN_5920,AGN,122.0,87.0
AGN_6605,AGN,26.0,25.0
