source_id,source_type,cartesian_y,cartesian_x
AGN_23,AGN,49.0,34.0
AGN_123,AGN,120.0,119.0
AGN_714,AGN,2.0,38.0
AGN_760,AGN,62.0,89.0
AGN_773,AGN,109.0,62.0
AGN_1239,AGN,124.0,95.0
AGN_1292,AGN,22.0,121.0
AGN_1387,AGN,79.0,37.0
AGN_1394,AGN,108.0,8.0
AGN_1460,AGN,39.0,27.0
AGN_1507,AGN,84.0,7.0
AGN_1803,AGN,112.0,53.0
AGN_2856,AGN,32.0,76.0
AGN_3746,AGN,27.0,98.0
AGN_3796,AGN,68.0,32.0
AGN_3895,AGN,40.0,17.0
AGN_4220,AGN,45.0,99.0
AGN_4296,AGN,1.0,15.0
AGN_4419,AGN,19.0,34.0
AGN_4587,AGN,28.0,107.0
AGN_5052,AGN,70.0,40.0
AGN_5215,AGN,6.0,85.0
AGN_5353,AGN,30.0,8.0
AGN_5808,AGN,64.0,41.0
AGN_5932,AGN,43.0,107.0
AGN_6299,AGN,22.0,81.0
AGN_6492,AGN,79.0,87.0
AGN_6848,AGN,7.0,110.0
AGN_6974,AGN,27.0,10.0
AGN_7079,AGN,71.0,9.0
AGN_7617,AGN,66.0,76.0
